,Unnamed: 0,county,station,date,rain,temp,wetb,dewpt,vappr,rhum,msl,wddir,day,month,year,hour,rain_group
4675,13436,Galway,ATHENRY,2019-07-14 20:00:00,0.0,21.2,16.8,13.6,15.6,62,1021.9,70,14,7,2019,20,0
4676,13437,Galway,ATHENRY,2019-07-14 21:00:00,0.0,17.7,15.2,13.2,15.2,75,1021.8,40,14,7,2019,21,0
4677,13438,Galway,ATHENRY,2019-07-14 22:00:00,0.0,16.9,14.5,12.5,14.5,75,1022.0,90,14,7,2019,22,0
4678,13439,Galway,ATHENRY,2019-07-14 23:00:00,0.0,15.7,13.6,11.8,13.9,77,1021.9,100,14,7,2019,23,0
4679,13440,Galway,ATHENRY,2019-07-15 00:00:00,0.0,14.5,12.9,11.4,13.5,81,1021.9,100,15,7,2019,0,0
4680,13441,Galway,ATHENRY,2019-07-15 01:00:00,0.0,13.7,12.3,11.2,13.3,84,1021.7,100,15,7,2019,1,0
4681,13442,Galway,ATHENRY,2019-07-15 02:00:00,0.0,12.7,11.7,10.8,12.9,88,1021.5,100,15,7,2019,2,0
4682,13443,Galway,ATHENRY,2019-07-15 03:00:00,0.0,12.1,11.4,10.7,12.9,90,1021.0,90,15,7,2019,3,0
4683,13444,Galway,ATHENRY,2019-07-15 04:00:00,0.0,11.3,10.7,10.2,12.4,92,1020.8,80,15,7,2019,4,0
4684,13445,Galway,ATHENRY,2019-07-15 05:00:00,0.0,12.0,11.4,11.0,13.1,93,1020.9,100,15,7,2019,5,0
4685,13446,Galway,ATHENRY,2019-07-15 06:00:00,0.0,13.5,12.9,12.5,14.5,93,1020.7,110,15,7,2019,6,0
4686,13447,Galway,ATHENRY,2019-07-15 07:00:00,0.0,14.5,14.1,13.7,15.7,94,1020.6,150,15,7,2019,7,0
4687,13448,Galway,ATHENRY,2019-07-15 08:00:00,0.0,15.8,14.9,14.3,16.3,90,1020.8,200,15,7,2019,8,0
4688,13449,Galway,ATHENRY,2019-07-15 09:00:00,0.0,16.8,15.3,14.2,16.2,85,1020.7,200,15,7,2019,9,0
4689,13450,Galway,ATHENRY,2019-07-15 10:00:00,0.0,18.9,16.1,14.0,16.0,73,1020.6,220,15,7,2019,10,0
4690,13451,Galway,ATHENRY,2019-07-15 11:00:00,0.0,20.4,16.2,13.1,15.1,63,1020.4,240,15,7,2019,11,0
4691,13452,Galway,ATHENRY,2019-07-15 12:00:00,0.0,20.7,16.7,13.8,15.7,64,1020.2,220,15,7,2019,12,0
4692,13453,Galway,ATHENRY,2019-07-15 13:00:00,0.0,21.3,16.8,13.5,15.5,61,1019.9,240,15,7,2019,13,0
4693,13454,Galway,ATHENRY,2019-07-15 14:00:00,0.0,21.5,16.8,13.3,15.3,59,1019.6,230,15,7,2019,14,0
4694,13455,Galway,ATHENRY,2019-07-15 15:00:00,0.0,21.9,17.6,14.6,16.6,63,1019.4,260,15,7,2019,15,0
4695,13456,Galway,ATHENRY,2019-07-15 16:00:00,0.0,22.0,17.7,14.7,16.7,63,1018.9,290,15,7,2019,16,0
4696,13457,Galway,ATHENRY,2019-07-15 17:00:00,0.0,19.4,15.8,13.1,15.1,67,1018.8,210,15,7,2019,17,0
4697,13458,Galway,ATHENRY,2019-07-15 18:00:00,0.0,17.8,15.0,12.8,14.8,72,1019.1,280,15,7,2019,18,0
4698,13459,Galway,ATHENRY,2019-07-15 19:00:00,0.0,18.3,15.4,13.1,15.1,71,1019.1,240,15,7,2019,19,0
4699,13460,Galway,ATHENRY,2019-07-15 20:00:00,0.0,17.5,14.9,13.0,14.9,74,1019.3,240,15,7,2019,20,0
4700,13461,Galway,ATHENRY,2019-07-15 21:00:00,0.0,16.8,14.9,13.3,15.3,79,1019.7,240,15,7,2019,21,0
4701,13462,Galway,ATHENRY,2019-07-15 22:00:00,0.0,16.5,14.6,13.1,15.0,80,1019.4,240,15,7,2019,22,0
4702,13463,Galway,ATHENRY,2019-07-15 23:00:00,0.0,16.0,14.9,14.0,16.0,87,1019.6,250,15,7,2019,23,0
4703,13464,Galway,ATHENRY,2019-07-16 00:00:00,0.2,14.8,14.1,13.6,15.6,92,1019.7,250,16,7,2019,0,1
4704,13465,Galway,ATHENRY,2019-07-16 01:00:00,0.4,14.5,14.2,13.9,15.9,96,1019.2,150,16,7,2019,1,1
4705,13466,Galway,ATHENRY,2019-07-16 02:00:00,0.0,14.5,14.2,14.0,15.9,96,1019.0,150,16,7,2019,2,0
4706,13467,Galway,ATHENRY,2019-07-16 03:00:00,0.0,14.5,14.2,14.0,15.9,96,1018.9,230,16,7,2019,3,0
4707,13468,Galway,ATHENRY,2019-07-16 04:00:00,0.0,14.1,13.8,13.6,15.6,96,1018.7,190,16,7,2019,4,0
4708,13469,Galway,ATHENRY,2019-07-16 05:00:00,0.0,13.6,13.3,13.2,15.1,97,1018.8,200,16,7,2019,5,0
4709,13470,Galway,ATHENRY,2019-07-16 06:00:00,0.0,14.1,13.8,13.5,15.5,96,1018.6,210,16,7,2019,6,0
4710,13471,Galway,ATHENRY,2019-07-16 07:00:00,0.0,15.4,15.0,14.7,16.7,95,1018.8,190,16,7,2019,7,0
4711,13472,Galway,ATHENRY,2019-07-16 08:00:00,0.0,16.8,15.5,14.6,16.6,86,1019.0,200,16,7,2019,8,0
4712,13473,Galway,ATHENRY,2019-07-16 09:00:00,0.0,17.0,15.3,14.1,16.1,83,1018.7,200,16,7,2019,9,0
4713,13474,Galway,ATHENRY,2019-07-16 10:00:00,0.0,18.5,15.5,13.2,15.2,71,1018.5,230,16,7,2019,10,0
4714,13475,Galway,ATHENRY,2019-07-16 11:00:00,0.0,19.3,15.9,13.5,15.4,69,1018.1,260,16,7,2019,11,0
4715,13476,Galway,ATHENRY,2019-07-16 12:00:00,0.0,19.6,16.2,13.7,15.7,68,1017.9,250,16,7,2019,12,0
4716,13477,Galway,ATHENRY,2019-07-16 13:00:00,0.0,20.3,16.3,13.3,15.3,64,1017.7,270,16,7,2019,13,0
4717,13478,Galway,ATHENRY,2019-07-16 14:00:00,0.0,20.4,15.3,11.2,13.3,55,1017.5,270,16,7,2019,14,0
4718,13479,Galway,ATHENRY,2019-07-16 15:00:00,0.0,20.2,15.4,11.6,13.6,57,1017.2,270,16,7,2019,15,0
4719,13480,Galway,ATHENRY,2019-07-16 16:00:00,0.0,20.3,16.1,13.0,15.0,62,1016.9,270,16,7,2019,16,0
4720,13481,Galway,ATHENRY,2019-07-16 17:00:00,0.0,18.1,14.9,12.4,14.4,69,1017.0,270,16,7,2019,17,0
4721,13482,Galway,ATHENRY,2019-07-16 18:00:00,0.0,17.8,15.0,12.8,14.8,72,1016.7,250,16,7,2019,18,0
4722,13483,Galway,ATHENRY,2019-07-16 19:00:00,0.0,17.1,14.8,13.0,15.0,77,1016.5,260,16,7,2019,19,0
4723,13484,Galway,ATHENRY,2019-07-16 20:00:00,0.0,16.5,14.6,13.0,15.0,79,1016.3,250,16,7,2019,20,0
4724,13485,Galway,ATHENRY,2019-07-16 21:00:00,0.0,16.2,14.1,12.4,14.4,78,1016.0,240,16,7,2019,21,0
4725,13486,Galway,ATHENRY,2019-07-16 22:00:00,0.0,15.6,14.0,12.7,14.7,82,1015.7,220,16,7,2019,22,0
4726,13487,Galway,ATHENRY,2019-07-16 23:00:00,0.0,15.2,13.8,12.7,14.7,85,1015.3,210,16,7,2019,23,0
4727,13488,Galway,ATHENRY,2019-07-17 00:00:00,0.0,15.1,13.2,11.6,13.7,80,1014.8,210,17,7,2019,0,0
4728,13489,Galway,ATHENRY,2019-07-17 01:00:00,0.0,14.6,13.2,12.0,14.0,84,1014.2,210,17,7,2019,1,0
4729,13490,Galway,ATHENRY,2019-07-17 02:00:00,0.0,14.6,13.2,12.1,14.1,85,1013.3,200,17,7,2019,2,0
4730,13491,Galway,ATHENRY,2019-07-17 03:00:00,0.2,14.4,13.4,12.6,14.6,89,1012.8,190,17,7,2019,3,1
4731,13492,Galway,ATHENRY,2019-07-17 04:00:00,0.4,14.1,13.4,12.9,14.9,92,1011.8,200,17,7,2019,4,1
4732,13493,Galway,ATHENRY,2019-07-17 05:00:00,0.0,14.2,13.4,12.7,14.7,91,1011.4,200,17,7,2019,5,0
4733,13494,Galway,ATHENRY,2019-07-17 06:00:00,0.2,14.2,13.6,13.2,15.2,93,1010.8,200,17,7,2019,6,1
4734,13495,Galway,ATHENRY,2019-07-17 07:00:00,0.4,14.5,13.8,13.2,15.2,91,1010.0,200,17,7,2019,7,1
4735,13496,Galway,ATHENRY,2019-07-17 08:00:00,0.0,15.4,14.2,13.3,15.3,87,1009.5,190,17,7,2019,8,0
4736,13497,Galway,ATHENRY,2019-07-17 09:00:00,0.1,15.6,14.6,13.8,15.8,89,1008.9,200,17,7,2019,9,1
4737,13498,Galway,ATHENRY,2019-07-17 10:00:00,0.6,15.4,14.8,14.3,16.3,92,1008.4,200,17,7,2019,10,1
4738,13499,Galway,ATHENRY,2019-07-17 11:00:00,0.1,15.5,15.0,14.6,16.6,94,1008.1,200,17,7,2019,11,1
4739,13500,Galway,ATHENRY,2019-07-17 12:00:00,0.0,16.7,16.0,15.5,17.6,92,1007.8,200,17,7,2019,12,0
4740,13501,Galway,ATHENRY,2019-07-17 13:00:00,0.2,17.4,16.4,15.8,17.9,90,1007.6,210,17,7,2019,13,1
4741,13502,Galway,ATHENRY,2019-07-17 14:00:00,0.1,16.6,16.0,15.5,17.6,93,1007.7,240,17,7,2019,14,1
4742,13503,Galway,ATHENRY,2019-07-17 15:00:00,0.0,18.1,16.7,15.7,17.9,86,1007.5,240,17,7,2019,15,0
4743,13504,Galway,ATHENRY,2019-07-17 16:00:00,0.0,18.5,15.9,13.9,15.9,75,1007.9,280,17,7,2019,16,0
4744,13505,Galway,ATHENRY,2019-07-17 17:00:00,0.0,18.1,15.3,13.1,15.1,72,1008.0,280,17,7,2019,17,0
4745,13506,Galway,ATHENRY,2019-07-17 18:00:00,0.0,17.5,14.4,11.8,13.8,68,1008.2,260,17,7,2019,18,0
4746,13507,Galway,ATHENRY,2019-07-17 19:00:00,0.0,16.5,13.5,11.0,13.1,70,1008.9,290,17,7,2019,19,0
4747,13508,Galway,ATHENRY,2019-07-17 20:00:00,0.0,15.7,13.1,10.9,13.1,73,1009.2,280,17,7,2019,20,0
4748,13509,Galway,ATHENRY,2019-07-17 21:00:00,0.0,15.1,13.1,11.3,13.4,78,1009.4,270,17,7,2019,21,0
4749,13510,Galway,ATHENRY,2019-07-17 22:00:00,0.0,14.9,13.4,12.2,14.2,84,1009.3,260,17,7,2019,22,0
4750,13511,Galway,ATHENRY,2019-07-17 23:00:00,0.0,14.8,13.1,11.7,13.8,82,1009.4,260,17,7,2019,23,0
4751,13512,Galway,ATHENRY,2019-07-18 00:00:00,0.0,14.5,13.0,11.8,13.8,83,1009.3,270,18,7,2019,0,0
4752,13513,Galway,ATHENRY,2019-07-18 01:00:00,0.0,14.4,12.8,11.3,13.4,81,1009.2,270,18,7,2019,1,0
4753,13514,Galway,ATHENRY,2019-07-18 02:00:00,0.0,14.5,12.9,11.5,13.6,82,1009.0,260,18,7,2019,2,0
4754,13515,Galway,ATHENRY,2019-07-18 03:00:00,0.0,14.3,12.7,11.3,13.4,82,1008.6,270,18,7,2019,3,0
4755,13516,Galway,ATHENRY,2019-07-18 04:00:00,0.0,13.5,12.5,11.7,13.8,89,1008.5,270,18,7,2019,4,0
4756,13517,Galway,ATHENRY,2019-07-18 05:00:00,0.1,13.4,12.1,11.0,13.1,85,1008.7,270,18,7,2019,5,1
4757,13518,Galway,ATHENRY,2019-07-18 06:00:00,0.0,13.9,12.4,11.2,13.3,83,1008.8,270,18,7,2019,6,0
4758,13519,Galway,ATHENRY,2019-07-18 07:00:00,0.0,15.1,13.0,11.3,13.4,78,1009.0,270,18,7,2019,7,0
4759,13520,Galway,ATHENRY,2019-07-18 08:00:00,0.0,15.9,13.7,11.9,13.9,77,1009.1,260,18,7,2019,8,0
4760,13521,Galway,ATHENRY,2019-07-18 09:00:00,0.0,15.8,13.5,11.6,13.7,76,1009.1,260,18,7,2019,9,0
4761,13522,Galway,ATHENRY,2019-07-18 10:00:00,0.0,16.5,13.8,11.6,13.6,72,1009.1,250,18,7,2019,10,0
4762,13523,Galway,ATHENRY,2019-07-18 11:00:00,0.0,17.5,14.1,11.3,13.4,66,1009.3,250,18,7,2019,11,0
4763,13524,Galway,ATHENRY,2019-07-18 12:00:00,0.0,17.0,14.1,11.6,13.6,70,1009.5,260,18,7,2019,12,0
4764,13525,Galway,ATHENRY,2019-07-18 13:00:00,0.0,17.7,13.8,10.5,12.7,62,1009.6,260,18,7,2019,13,0
4765,13526,Galway,ATHENRY,2019-07-18 14:00:00,0.0,17.2,13.9,11.2,13.3,67,1009.6,250,18,7,2019,14,0
4766,13527,Galway,ATHENRY,2019-07-18 15:00:00,0.0,17.1,13.9,11.3,13.4,68,1009.5,260,18,7,2019,15,0
4767,13528,Galway,ATHENRY,2019-07-18 16:00:00,0.0,17.5,14.3,11.7,13.7,68,1009.3,250,18,7,2019,16,0
4768,13529,Galway,ATHENRY,2019-07-18 17:00:00,0.0,16.8,13.6,10.8,13.0,67,1009.5,240,18,7,2019,17,0
4769,13530,Galway,ATHENRY,2019-07-18 18:00:00,0.0,16.1,13.7,11.6,13.7,74,1009.2,240,18,7,2019,18,0
4770,13531,Galway,ATHENRY,2019-07-18 19:00:00,0.0,15.9,13.5,11.5,13.6,74,1009.2,240,18,7,2019,19,0
4771,13532,Galway,ATHENRY,2019-07-18 20:00:00,0.0,15.8,13.5,11.6,13.6,76,1009.0,250,18,7,2019,20,0
4772,13533,Galway,ATHENRY,2019-07-18 21:00:00,0.0,15.0,13.3,11.8,13.9,81,1009.1,230,18,7,2019,21,0
4773,13534,Galway,ATHENRY,2019-07-18 22:00:00,0.0,14.4,13.1,11.9,13.9,84,1008.8,190,18,7,2019,22,0
4774,13535,Galway,ATHENRY,2019-07-18 23:00:00,0.0,13.9,12.8,11.7,13.8,86,1008.6,170,18,7,2019,23,0
4775,13536,Galway,ATHENRY,2019-07-19 00:00:00,0.0,13.6,12.4,11.3,13.4,85,1007.9,160,19,7,2019,0,0
4776,13537,Galway,ATHENRY,2019-07-19 01:00:00,0.0,13.6,12.3,11.1,13.2,84,1007.4,190,19,7,2019,1,0
4777,13538,Galway,ATHENRY,2019-07-19 02:00:00,0.0,13.5,12.4,11.4,13.4,86,1006.6,150,19,7,2019,2,0
4778,13539,Galway,ATHENRY,2019-07-19 03:00:00,0.0,13.2,12.4,11.7,13.8,91,1006.1,80,19,7,2019,3,0
4779,13540,Galway,ATHENRY,2019-07-19 04:00:00,0.0,13.3,12.4,11.7,13.8,90,1005.2,80,19,7,2019,4,0
4780,13541,Galway,ATHENRY,2019-07-19 05:00:00,0.0,13.4,12.7,12.2,14.2,92,1004.5,100,19,7,2019,5,0
4781,13542,Galway,ATHENRY,2019-07-19 06:00:00,0.0,13.4,13.0,12.6,14.6,95,1004.1,100,19,7,2019,6,0
4782,13543,Galway,ATHENRY,2019-07-19 07:00:00,0.1,13.9,13.5,13.1,15.0,94,1003.3,90,19,7,2019,7,1
4783,13544,Galway,ATHENRY,2019-07-19 08:00:00,0.0,14.2,13.5,13.0,14.9,92,1002.9,100,19,7,2019,8,0
4784,13545,Galway,ATHENRY,2019-07-19 09:00:00,0.0,14.4,13.9,13.5,15.5,94,1002.3,100,19,7,2019,9,0
4785,13546,Galway,ATHENRY,2019-07-19 10:00:00,0.1,16.5,15.2,14.3,16.3,87,1001.8,100,19,7,2019,10,1
4786,13547,Galway,ATHENRY,2019-07-19 11:00:00,0.0,17.0,15.4,14.3,16.3,84,1001.5,100,19,7,2019,11,0
4787,13548,Galway,ATHENRY,2019-07-19 12:00:00,0.0,18.8,16.6,15.1,17.2,79,1000.7,120,19,7,2019,12,0
4788,13549,Galway,ATHENRY,2019-07-19 13:00:00,0.0,19.2,17.0,15.5,17.7,79,1000.1,110,19,7,2019,13,0
4789,13550,Galway,ATHENRY,2019-07-19 14:00:00,1.8,19.3,18.1,17.3,19.8,88,999.5,300,19,7,2019,14,2
4790,13551,Galway,ATHENRY,2019-07-19 15:00:00,0.2,20.5,18.6,17.4,19.9,82,998.8,280,19,7,2019,15,1
4791,13552,Galway,ATHENRY,2019-07-19 16:00:00,0.1,21.2,18.2,16.2,18.4,73,998.1,290,19,7,2019,16,1
4792,13553,Galway,ATHENRY,2019-07-19 17:00:00,0.0,20.4,17.8,16.2,18.4,77,997.3,290,19,7,2019,17,0
4793,13554,Galway,ATHENRY,2019-07-19 18:00:00,4.7,16.9,16.4,16.0,18.1,94,997.7,70,19,7,2019,18,2
4794,13555,Galway,ATHENRY,2019-07-19 19:00:00,9.9,16.0,15.6,15.3,17.4,95,997.5,80,19,7,2019,19,2
4795,13556,Galway,ATHENRY,2019-07-19 20:00:00,0.9,16.1,15.6,15.2,17.3,94,997.4,60,19,7,2019,20,2
4796,13557,Galway,ATHENRY,2019-07-19 21:00:00,0.0,15.3,14.8,14.4,16.4,94,997.7,40,19,7,2019,21,0
4797,13558,Galway,ATHENRY,2019-07-19 22:00:00,0.0,15.2,14.9,14.7,16.7,96,998.3,20,19,7,2019,22,0
4798,13559,Galway,ATHENRY,2019-07-19 23:00:00,0.3,14.8,14.4,14.2,16.1,96,999.3,330,19,7,2019,23,1
4799,13560,Galway,ATHENRY,2019-07-20 00:00:00,1.0,14.1,13.7,13.4,15.4,95,999.9,330,20,7,2019,0,2
4800,13561,Galway,ATHENRY,2019-07-20 01:00:00,0.0,13.8,13.3,12.9,14.9,94,1000.9,320,20,7,2019,1,0
4801,13562,Galway,ATHENRY,2019-07-20 02:00:00,0.0,13.2,12.7,12.2,14.2,93,1001.9,310,20,7,2019,2,0
4802,13563,Galway,ATHENRY,2019-07-20 03:00:00,0.0,12.7,12.1,11.6,13.7,93,1002.7,300,20,7,2019,3,0
4803,13564,Galway,ATHENRY,2019-07-20 04:00:00,0.0,12.4,11.8,11.2,13.3,92,1003.5,290,20,7,2019,4,0
4804,13565,Galway,ATHENRY,2019-07-20 05:00:00,0.0,11.5,10.9,10.3,12.5,92,1004.4,280,20,7,2019,5,0
4805,13566,Galway,ATHENRY,2019-07-20 06:00:00,0.0,11.9,11.4,10.8,13.0,92,1004.9,290,20,7,2019,6,0
4806,13567,Galway,ATHENRY,2019-07-20 07:00:00,0.0,13.6,12.6,11.8,13.8,88,1005.7,290,20,7,2019,7,0
4807,13568,Galway,ATHENRY,2019-07-20 08:00:00,0.0,15.0,13.3,11.8,13.8,81,1006.5,280,20,7,2019,8,0
4808,13569,Galway,ATHENRY,2019-07-20 09:00:00,0.0,16.1,13.2,10.7,12.9,70,1007.1,290,20,7,2019,9,0
4809,13570,Galway,ATHENRY,2019-07-20 10:00:00,0.0,15.8,12.5,9.5,11.9,66,1007.9,280,20,7,2019,10,0
4810,13571,Galway,ATHENRY,2019-07-20 11:00:00,0.0,16.0,13.0,10.2,12.5,68,1008.3,280,20,7,2019,11,0
4811,13572,Galway,ATHENRY,2019-07-20 12:00:00,0.0,16.6,13.7,11.3,13.4,70,1008.8,270,20,7,2019,12,0
4812,13573,Galway,ATHENRY,2019-07-20 13:00:00,0.0,17.1,13.7,10.7,12.9,66,1009.3,260,20,7,2019,13,0
4813,13574,Galway,ATHENRY,2019-07-20 14:00:00,0.0,17.3,14.4,12.0,14.0,71,1009.8,250,20,7,2019,14,0
4814,13575,Galway,ATHENRY,2019-07-20 15:00:00,0.0,17.0,14.4,12.2,14.2,73,1010.2,230,20,7,2019,15,0
4815,13576,Galway,ATHENRY,2019-07-20 16:00:00,0.0,17.1,14.7,12.8,14.8,75,1010.6,260,20,7,2019,16,0
4816,13577,Galway,ATHENRY,2019-07-20 17:00:00,0.0,16.9,14.6,12.8,14.8,77,1010.8,260,20,7,2019,17,0
4817,13578,Galway,ATHENRY,2019-07-20 18:00:00,0.0,16.5,14.3,12.5,14.5,77,1011.1,250,20,7,2019,18,0
4818,13579,Galway,ATHENRY,2019-07-20 19:00:00,0.0,16.0,14.1,12.6,14.6,80,1011.6,250,20,7,2019,19,0
4819,13580,Galway,ATHENRY,2019-07-20 20:00:00,0.0,15.4,13.9,12.7,14.6,83,1012.1,240,20,7,2019,20,0
4820,13581,Galway,ATHENRY,2019-07-20 21:00:00,0.0,15.3,14.0,12.9,14.9,85,1012.9,230,20,7,2019,21,0
4821,13582,Galway,ATHENRY,2019-07-20 22:00:00,0.0,14.9,13.8,12.8,14.8,87,1013.2,220,20,7,2019,22,0
4822,13583,Galway,ATHENRY,2019-07-20 23:00:00,0.0,14.6,13.6,12.7,14.7,88,1013.2,210,20,7,2019,23,0
4823,13584,Galway,ATHENRY,2019-07-21 00:00:00,0.0,14.8,13.5,12.5,14.5,86,1013.5,220,21,7,2019,0,0
4824,13585,Galway,ATHENRY,2019-07-21 01:00:00,0.0,14.4,13.6,12.9,14.8,90,1013.3,210,21,7,2019,1,0
4825,13586,Galway,ATHENRY,2019-07-21 02:00:00,0.0,14.6,13.7,13.0,15.0,90,1013.4,210,21,7,2019,2,0
4826,13587,Galway,ATHENRY,2019-07-21 03:00:00,0.0,14.5,13.5,12.7,14.7,89,1013.1,210,21,7,2019,3,0
4827,13588,Galway,ATHENRY,2019-07-21 04:00:00,0.0,14.1,13.0,12.1,14.1,88,1013.0,210,21,7,2019,4,0
4828,13589,Galway,ATHENRY,2019-07-21 05:00:00,0.0,13.9,12.8,11.9,14.0,88,1013.0,210,21,7,2019,5,0
4829,13590,Galway,ATHENRY,2019-07-21 06:00:00,0.0,14.6,13.5,12.5,14.5,87,1012.8,200,21,7,2019,6,0
4830,13591,Galway,ATHENRY,2019-07-21 07:00:00,0.0,15.0,14.0,13.2,15.2,89,1012.6,200,21,7,2019,7,0
4831,13592,Galway,ATHENRY,2019-07-21 08:00:00,0.0,15.5,14.5,13.7,15.6,89,1012.7,180,21,7,2019,8,0
4832,13593,Galway,ATHENRY,2019-07-21 09:00:00,0.0,17.6,16.0,14.7,16.8,83,1012.4,190,21,7,2019,9,0
4833,13594,Galway,ATHENRY,2019-07-21 10:00:00,0.0,18.6,16.3,14.6,16.6,77,1011.7,200,21,7,2019,10,0
4834,13595,Galway,ATHENRY,2019-07-21 11:00:00,0.0,19.0,16.1,14.0,16.0,72,1011.3,200,21,7,2019,11,0
4835,13596,Galway,ATHENRY,2019-07-21 12:00:00,0.0,19.0,16.1,14.1,16.1,73,1010.6,200,21,7,2019,12,0
4836,13597,Galway,ATHENRY,2019-07-21 13:00:00,0.0,18.9,16.3,14.5,16.5,75,1010.0,190,21,7,2019,13,0
4837,13598,Galway,ATHENRY,2019-07-21 14:00:00,0.2,18.2,16.9,16.0,18.1,86,1009.9,200,21,7,2019,14,1
4838,13599,Galway,ATHENRY,2019-07-21 15:00:00,2.2,17.7,17.1,16.7,19.0,93,1009.4,190,21,7,2019,15,2
4839,13600,Galway,ATHENRY,2019-07-21 16:00:00,3.6,17.8,17.4,17.1,19.5,95,1008.8,200,21,7,2019,16,2
4840,13601,Galway,ATHENRY,2019-07-21 17:00:00,6.0,18.2,17.9,17.8,20.3,97,1008.1,200,21,7,2019,17,2
4841,13602,Galway,ATHENRY,2019-07-21 18:00:00,5.2,18.6,18.2,17.9,20.5,95,1008.0,220,21,7,2019,18,2
4842,13603,Galway,ATHENRY,2019-07-21 19:00:00,3.6,18.5,17.9,17.5,20.0,93,1008.6,220,21,7,2019,19,2
4843,13604,Galway,ATHENRY,2019-07-21 20:00:00,3.8,18.5,18.0,17.7,20.3,95,1008.9,220,21,7,2019,20,2
4844,13605,Galway,ATHENRY,2019-07-21 21:00:00,1.4,18.6,18.0,17.7,20.2,94,1009.5,220,21,7,2019,21,2
4845,13606,Galway,ATHENRY,2019-07-21 22:00:00,0.8,18.4,17.9,17.5,20.0,94,1010.0,220,21,7,2019,22,2
4846,13607,Galway,ATHENRY,2019-07-21 23:00:00,0.2,18.3,17.7,17.3,19.7,93,1010.5,220,21,7,2019,23,1
4847,13608,Galway,ATHENRY,2019-07-22 00:00:00,0.2,18.1,17.6,17.2,19.7,94,1010.8,230,22,7,2019,0,1
4848,13609,Galway,ATHENRY,2019-07-22 01:00:00,0.0,18.2,17.6,17.1,19.5,93,1010.7,230,22,7,2019,1,0
4849,13610,Galway,ATHENRY,2019-07-22 02:00:00,0.0,18.2,17.5,17.1,19.5,93,1010.9,230,22,7,2019,2,0
4850,13611,Galway,ATHENRY,2019-07-22 03:00:00,0.0,18.3,17.5,16.9,19.3,91,1011.1,230,22,7,2019,3,0
4851,13612,Galway,ATHENRY,2019-07-22 04:00:00,0.0,18.7,17.5,16.7,19.0,88,1011.4,220,22,7,2019,4,0
4852,13613,Galway,ATHENRY,2019-07-22 05:00:00,0.0,18.8,17.4,16.5,18.8,86,1011.9,220,22,7,2019,5,0
4853,13614,Galway,ATHENRY,2019-07-22 06:00:00,0.0,18.4,17.2,16.4,18.6,87,1012.4,220,22,7,2019,6,0
4854,13615,Galway,ATHENRY,2019-07-22 07:00:00,0.0,18.4,16.9,15.9,18.1,85,1013.0,220,22,7,2019,7,0
4855,13616,Galway,ATHENRY,2019-07-22 08:00:00,0.0,19.3,16.9,15.3,17.3,77,1013.3,220,22,7,2019,8,0
4856,13617,Galway,ATHENRY,2019-07-22 09:00:00,0.0,20.1,17.7,16.1,18.3,77,1013.4,210,22,7,2019,9,0
4857,13618,Galway,ATHENRY,2019-07-22 10:00:00,0.0,20.0,17.4,15.7,17.9,76,1013.8,220,22,7,2019,10,0
4858,13619,Galway,ATHENRY,2019-07-22 11:00:00,0.0,21.6,18.4,16.4,18.6,72,1013.7,220,22,7,2019,11,0
4859,13620,Galway,ATHENRY,2019-07-22 12:00:00,0.0,21.1,18.0,16.0,18.2,72,1014.0,210,22,7,2019,12,0
4860,13621,Galway,ATHENRY,2019-07-22 13:00:00,0.0,21.6,18.4,16.3,18.5,71,1014.1,210,22,7,2019,13,0
4861,13622,Galway,ATHENRY,2019-07-22 14:00:00,0.0,22.5,19.1,17.1,19.5,71,1013.9,220,22,7,2019,14,0
4862,13623,Galway,ATHENRY,2019-07-22 15:00:00,0.0,22.5,18.9,16.7,19.0,69,1013.8,220,22,7,2019,15,0
4863,13624,Galway,ATHENRY,2019-07-22 16:00:00,0.0,22.0,18.9,16.9,19.3,73,1014.0,210,22,7,2019,16,0
4864,13625,Galway,ATHENRY,2019-07-22 17:00:00,0.0,21.1,18.5,16.9,19.2,76,1013.9,200,22,7,2019,17,0
4865,13626,Galway,ATHENRY,2019-07-22 18:00:00,0.0,21.1,18.4,16.6,18.9,75,1013.7,200,22,7,2019,18,0
4866,13627,Galway,ATHENRY,2019-07-22 19:00:00,0.0,20.5,18.2,16.8,19.2,79,1013.9,190,22,7,2019,19,0
4867,13628,Galway,ATHENRY,2019-07-22 20:00:00,0.0,20.2,18.1,16.7,19.0,80,1014.0,190,22,7,2019,20,0
4868,13629,Galway,ATHENRY,2019-07-22 21:00:00,0.0,19.8,17.7,16.3,18.6,80,1014.1,190,22,7,2019,21,0
4869,13630,Galway,ATHENRY,2019-07-22 22:00:00,0.0,19.2,17.5,16.3,18.5,83,1014.3,190,22,7,2019,22,0
4870,13631,Galway,ATHENRY,2019-07-22 23:00:00,0.0,19.1,17.3,16.0,18.2,82,1014.2,190,22,7,2019,23,0
4871,13632,Galway,ATHENRY,2019-07-23 00:00:00,0.0,18.8,17.0,15.9,18.1,83,1013.9,190,23,7,2019,0,0
4872,13633,Galway,ATHENRY,2019-07-23 01:00:00,0.0,18.8,17.0,15.9,18.0,83,1013.8,190,23,7,2019,1,0
4873,13634,Galway,ATHENRY,2019-07-23 02:00:00,0.0,18.6,16.9,15.7,17.9,83,1013.6,180,23,7,2019,2,0
